,sensor_id_temperature,sensor_type_temperature,location_temperature,lat_temperature,lon_temperature,timestamp_new,value_type_temperature,value_temperature,sensor_id_humidity,sensor_type_humidity,location_humidity,lat_humidity,lon_humidity,value_type_humidity,value_humidity,sensor_id_P1,sensor_type_P1,location_P1,lat_P1,lon_P1,value_type_P1,value_P1,sensor_id_P2,sensor_type_P2,location_P2,lat_P2,lon_P2,value_type_P2,value_P2
2250,145,DHT22,3528,-0.286,36.067,2023-02-08 08:23:58+00:00,temperature,28,145,DHT22,3528,-0.286,36.067,humidity,57,144.0,SDS011,3528.0,-0.286,36.067,P1,9.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2251,145,DHT22,3528,-0.286,36.067,2023-02-08 08:26:38+00:00,temperature,28,145,DHT22,3528,-0.286,36.067,humidity,55,144.0,SDS011,3528.0,-0.286,36.067,P1,17.0,144.0,SDS011,3528.0,-0.286,36.067,P2,5.0
2252,145,DHT22,3528,-0.286,36.067,2023-02-08 08:29:19+00:00,temperature,29,145,DHT22,3528,-0.286,36.067,humidity,54,,,,,,,,,,,,,,
2253,145,DHT22,3528,-0.286,36.067,2023-02-08 08:31:58+00:00,temperature,29,145,DHT22,3528,-0.286,36.067,humidity,56,144.0,SDS011,3528.0,-0.286,36.067,P1,27.0,144.0,SDS011,3528.0,-0.286,36.067,P2,5.0
2254,145,DHT22,3528,-0.286,36.067,2023-02-08 08:34:38+00:00,temperature,29,145,DHT22,3528,-0.286,36.067,humidity,56,144.0,SDS011,3528.0,-0.286,36.067,P1,16.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2255,145,DHT22,3528,-0.286,36.067,2023-02-08 08:37:19+00:00,temperature,29,145,DHT22,3528,-0.286,36.067,humidity,55,144.0,SDS011,3528.0,-0.286,36.067,P1,6.0,144.0,SDS011,3528.0,-0.286,36.067,P2,5.0
2256,145,DHT22,3528,-0.286,36.067,2023-02-08 08:39:58+00:00,temperature,29,145,DHT22,3528,-0.286,36.067,humidity,55,144.0,SDS011,3528.0,-0.286,36.067,P1,6.0,144.0,SDS011,3528.0,-0.286,36.067,P2,5.0
2257,145,DHT22,3528,-0.286,36.067,2023-02-08 08:42:39+00:00,temperature,29,145,DHT22,3528,-0.286,36.067,humidity,54,144.0,SDS011,3528.0,-0.286,36.067,P1,29.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2258,145,DHT22,3528,-0.286,36.067,2023-02-08 08:45:19+00:00,temperature,29,145,DHT22,3528,-0.286,36.067,humidity,52,144.0,SDS011,3528.0,-0.286,36.067,P1,8.0,144.0,SDS011,3528.0,-0.286,36.067,P2,4.0
2259,145,DHT22,3528,-0.286,36.067,2023-02-08 08:47:59+00:00,temperature,29,145,DHT22,3528,-0.286,36.067,humidity,51,144.0,SDS011,3528.0,-0.286,36.067,P1,8.0,144.0,SDS011,3528.0,-0.286,36.067,P2,5.0
2260,145,DHT22,3528,-0.286,36.067,2023-02-08 08:50:39+00:00,temperature,29,145,DHT22,3528,-0.286,36.067,humidity,50,144.0,SDS011,3528.0,-0.286,36.067,P1,19.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2261,145,DHT22,3528,-0.286,36.067,2023-02-08 08:53:19+00:00,temperature,29,145,DHT22,3528,-0.286,36.067,humidity,50,144.0,SDS011,3528.0,-0.286,36.067,P1,13.0,144.0,SDS011,3528.0,-0.286,36.067,P2,5.0
2262,145,DHT22,3528,-0.286,36.067,2023-02-08 08:55:59+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,50,144.0,SDS011,3528.0,-0.286,36.067,P1,4.0,144.0,SDS011,3528.0,-0.286,36.067,P2,4.0
2263,145,DHT22,3528,-0.286,36.067,2023-02-08 08:58:39+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,50,144.0,SDS011,3528.0,-0.286,36.067,P1,13.0,144.0,SDS011,3528.0,-0.286,36.067,P2,4.0
2264,145,DHT22,3528,-0.286,36.067,2023-02-08 09:01:20+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,48,144.0,SDS011,3528.0,-0.286,36.067,P1,11.0,144.0,SDS011,3528.0,-0.286,36.067,P2,5.0
2265,145,DHT22,3528,-0.286,36.067,2023-02-08 09:04:00+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,48,144.0,SDS011,3528.0,-0.286,36.067,P1,17.0,144.0,SDS011,3528.0,-0.286,36.067,P2,4.0
2266,145,DHT22,3528,-0.286,36.067,2023-02-08 09:06:40+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,47,144.0,SDS011,3528.0,-0.286,36.067,P1,33.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2267,145,DHT22,3528,-0.286,36.067,2023-02-08 09:09:21+00:00,temperature,29,145,DHT22,3528,-0.286,36.067,humidity,48,144.0,SDS011,3528.0,-0.286,36.067,P1,16.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2268,145,DHT22,3528,-0.286,36.067,2023-02-08 09:12:00+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,47,144.0,SDS011,3528.0,-0.286,36.067,P1,13.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2269,145,DHT22,3528,-0.286,36.067,2023-02-08 09:14:41+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,47,144.0,SDS011,3528.0,-0.286,36.067,P1,16.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2270,145,DHT22,3528,-0.286,36.067,2023-02-08 09:17:20+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,48,144.0,SDS011,3528.0,-0.286,36.067,P1,26.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2271,145,DHT22,3528,-0.286,36.067,2023-02-08 09:20:00+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,49,144.0,SDS011,3528.0,-0.286,36.067,P1,41.0,144.0,SDS011,3528.0,-0.286,36.067,P2,10.0
2272,145,DHT22,3528,-0.286,36.067,2023-02-08 09:22:41+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,47,144.0,SDS011,3528.0,-0.286,36.067,P1,29.0,144.0,SDS011,3528.0,-0.286,36.067,P2,5.0
2273,145,DHT22,3528,-0.286,36.067,2023-02-08 09:25:24+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,48,144.0,SDS011,3528.0,-0.286,36.067,P1,11.0,144.0,SDS011,3528.0,-0.286,36.067,P2,4.0
2274,145,DHT22,3528,-0.286,36.067,2023-02-08 09:28:01+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,47,144.0,SDS011,3528.0,-0.286,36.067,P1,20.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2275,145,DHT22,3528,-0.286,36.067,2023-02-08 09:30:42+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,49,144.0,SDS011,3528.0,-0.286,36.067,P1,12.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2276,145,DHT22,3528,-0.286,36.067,2023-02-08 09:33:22+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,48,144.0,SDS011,3528.0,-0.286,36.067,P1,14.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2277,145,DHT22,3528,-0.286,36.067,2023-02-08 09:36:02+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,47,144.0,SDS011,3528.0,-0.286,36.067,P1,6.0,144.0,SDS011,3528.0,-0.286,36.067,P2,4.0
2278,145,DHT22,3528,-0.286,36.067,2023-02-08 09:38:42+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,47,144.0,SDS011,3528.0,-0.286,36.067,P1,9.0,144.0,SDS011,3528.0,-0.286,36.067,P2,5.0
2279,145,DHT22,3528,-0.286,36.067,2023-02-08 09:41:23+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,47,144.0,SDS011,3528.0,-0.286,36.067,P1,14.0,144.0,SDS011,3528.0,-0.286,36.067,P2,5.0
2280,145,DHT22,3528,-0.286,36.067,2023-02-08 09:44:02+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,47,144.0,SDS011,3528.0,-0.286,36.067,P1,14.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2281,145,DHT22,3528,-0.286,36.067,2023-02-08 09:46:43+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,46,144.0,SDS011,3528.0,-0.286,36.067,P1,7.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2282,145,DHT22,3528,-0.286,36.067,2023-02-08 09:49:23+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,47,144.0,SDS011,3528.0,-0.286,36.067,P1,13.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2283,145,DHT22,3528,-0.286,36.067,2023-02-08 09:52:03+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,46,144.0,SDS011,3528.0,-0.286,36.067,P1,25.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2284,145,DHT22,3528,-0.286,36.067,2023-02-08 09:54:43+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,46,144.0,SDS011,3528.0,-0.286,36.067,P1,11.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2285,145,DHT22,3528,-0.286,36.067,2023-02-08 09:57:22+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,48,144.0,SDS011,3528.0,-0.286,36.067,P1,9.0,144.0,SDS011,3528.0,-0.286,36.067,P2,5.0
2286,145,DHT22,3528,-0.286,36.067,2023-02-08 10:00:04+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,46,,,,,,,,,,,,,,
2287,145,DHT22,3528,-0.286,36.067,2023-02-08 10:02:43+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,46,144.0,SDS011,3528.0,-0.286,36.067,P1,16.0,144.0,SDS011,3528.0,-0.286,36.067,P2,5.0
2288,145,DHT22,3528,-0.286,36.067,2023-02-08 10:05:23+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,47,,,,,,,,,,,,,,
2289,145,DHT22,3528,-0.286,36.067,2023-02-08 10:08:04+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,47,144.0,SDS011,3528.0,-0.286,36.067,P1,28.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2290,145,DHT22,3528,-0.286,36.067,2023-02-08 10:10:43+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,47,144.0,SDS011,3528.0,-0.286,36.067,P1,18.0,144.0,SDS011,3528.0,-0.286,36.067,P2,5.0
2291,145,DHT22,3528,-0.286,36.067,2023-02-08 10:13:24+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,46,144.0,SDS011,3528.0,-0.286,36.067,P1,25.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2292,145,DHT22,3528,-0.286,36.067,2023-02-08 10:16:04+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,47,144.0,SDS011,3528.0,-0.286,36.067,P1,9.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2293,145,DHT22,3528,-0.286,36.067,2023-02-08 10:18:44+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,47,144.0,SDS011,3528.0,-0.286,36.067,P1,11.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2294,145,DHT22,3528,-0.286,36.067,2023-02-08 10:21:24+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,45,144.0,SDS011,3528.0,-0.286,36.067,P1,20.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2295,145,DHT22,3528,-0.286,36.067,2023-02-08 10:24:04+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,45,144.0,SDS011,3528.0,-0.286,36.067,P1,15.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2296,145,DHT22,3528,-0.286,36.067,2023-02-08 10:26:45+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,46,144.0,SDS011,3528.0,-0.286,36.067,P1,31.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2297,145,DHT22,3528,-0.286,36.067,2023-02-08 10:29:25+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,45,,,,,,,,,,,,,,
2298,145,DHT22,3528,-0.286,36.067,2023-02-08 10:32:05+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,46,144.0,SDS011,3528.0,-0.286,36.067,P1,20.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2299,145,DHT22,3528,-0.286,36.067,2023-02-08 10:34:44+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,45,144.0,SDS011,3528.0,-0.286,36.067,P1,22.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2300,145,DHT22,3528,-0.286,36.067,2023-02-08 10:37:25+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,45,144.0,SDS011,3528.0,-0.286,36.067,P1,10.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2301,145,DHT22,3528,-0.286,36.067,2023-02-08 10:40:05+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,45,144.0,SDS011,3528.0,-0.286,36.067,P1,15.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2302,145,DHT22,3528,-0.286,36.067,2023-02-08 10:42:45+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,45,144.0,SDS011,3528.0,-0.286,36.067,P1,13.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2303,145,DHT22,3528,-0.286,36.067,2023-02-08 10:45:32+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,45,,,,,,,,,,,,,,
2304,145,DHT22,3528,-0.286,36.067,2023-02-08 10:48:06+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,46,,,,,,,,,,,,,,
2305,145,DHT22,3528,-0.286,36.067,2023-02-08 10:50:45+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,44,144.0,SDS011,3528.0,-0.286,36.067,P1,9.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2306,145,DHT22,3528,-0.286,36.067,2023-02-08 10:53:26+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,45,144.0,SDS011,3528.0,-0.286,36.067,P1,20.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2307,145,DHT22,3528,-0.286,36.067,2023-02-08 10:56:06+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,44,144.0,SDS011,3528.0,-0.286,36.067,P1,29.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2308,145,DHT22,3528,-0.286,36.067,2023-02-08 10:58:46+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,45,144.0,SDS011,3528.0,-0.286,36.067,P1,7.0,144.0,SDS011,3528.0,-0.286,36.067,P2,5.0
2309,145,DHT22,3528,-0.286,36.067,2023-02-08 11:01:26+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,44,144.0,SDS011,3528.0,-0.286,36.067,P1,13.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2310,145,DHT22,3528,-0.286,36.067,2023-02-08 11:04:07+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,44,144.0,SDS011,3528.0,-0.286,36.067,P1,16.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2311,145,DHT22,3528,-0.286,36.067,2023-02-08 11:06:46+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,43,144.0,SDS011,3528.0,-0.286,36.067,P1,32.0,144.0,SDS011,3528.0,-0.286,36.067,P2,9.0
2312,145,DHT22,3528,-0.286,36.067,2023-02-08 11:09:27+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,43,144.0,SDS011,3528.0,-0.286,36.067,P1,10.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2313,145,DHT22,3528,-0.286,36.067,2023-02-08 11:12:07+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,42,144.0,SDS011,3528.0,-0.286,36.067,P1,9.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2314,145,DHT22,3528,-0.286,36.067,2023-02-08 11:14:47+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,43,144.0,SDS011,3528.0,-0.286,36.067,P1,84.0,144.0,SDS011,3528.0,-0.286,36.067,P2,9.0
2315,145,DHT22,3528,-0.286,36.067,2023-02-08 11:17:27+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,43,144.0,SDS011,3528.0,-0.286,36.067,P1,9.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2316,145,DHT22,3528,-0.286,36.067,2023-02-08 11:20:07+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,43,144.0,SDS011,3528.0,-0.286,36.067,P1,15.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2317,145,DHT22,3528,-0.286,36.067,2023-02-08 11:22:48+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,44,144.0,SDS011,3528.0,-0.286,36.067,P1,13.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2318,145,DHT22,3528,-0.286,36.067,2023-02-08 11:25:28+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,44,144.0,SDS011,3528.0,-0.286,36.067,P1,13.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2319,145,DHT22,3528,-0.286,36.067,2023-02-08 11:28:08+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,44,144.0,SDS011,3528.0,-0.286,36.067,P1,19.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2320,145,DHT22,3528,-0.286,36.067,2023-02-08 11:30:50+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,44,,,,,,,,,,,,,,
2321,145,DHT22,3528,-0.286,36.067,2023-02-08 11:33:29+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,45,144.0,SDS011,3528.0,-0.286,36.067,P1,14.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2322,145,DHT22,3528,-0.286,36.067,2023-02-08 11:36:08+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,43,144.0,SDS011,3528.0,-0.286,36.067,P1,27.0,144.0,SDS011,3528.0,-0.286,36.067,P2,9.0
2323,145,DHT22,3528,-0.286,36.067,2023-02-08 11:38:48+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,43,144.0,SDS011,3528.0,-0.286,36.067,P1,27.0,144.0,SDS011,3528.0,-0.286,36.067,P2,13.0
2324,145,DHT22,3528,-0.286,36.067,2023-02-08 11:41:29+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,44,144.0,SDS011,3528.0,-0.286,36.067,P1,20.0,144.0,SDS011,3528.0,-0.286,36.067,P2,11.0
2325,145,DHT22,3528,-0.286,36.067,2023-02-08 11:44:08+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,44,144.0,SDS011,3528.0,-0.286,36.067,P1,28.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2326,145,DHT22,3528,-0.286,36.067,2023-02-08 11:46:49+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,44,144.0,SDS011,3528.0,-0.286,36.067,P1,10.0,144.0,SDS011,3528.0,-0.286,36.067,P2,9.0
2327,145,DHT22,3528,-0.286,36.067,2023-02-08 11:49:29+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,45,144.0,SDS011,3528.0,-0.286,36.067,P1,29.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2328,145,DHT22,3528,-0.286,36.067,2023-02-08 11:52:09+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,44,144.0,SDS011,3528.0,-0.286,36.067,P1,14.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2329,145,DHT22,3528,-0.286,36.067,2023-02-08 11:54:49+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,44,144.0,SDS011,3528.0,-0.286,36.067,P1,7.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2330,145,DHT22,3528,-0.286,36.067,2023-02-08 11:57:29+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,44,144.0,SDS011,3528.0,-0.286,36.067,P1,74.0,144.0,SDS011,3528.0,-0.286,36.067,P2,10.0
2331,145,DHT22,3528,-0.286,36.067,2023-02-08 12:00:12+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,43,,,,,,,,,,,,,,
2332,145,DHT22,3528,-0.286,36.067,2023-02-08 12:02:50+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,42,144.0,SDS011,3528.0,-0.286,36.067,P1,19.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2333,145,DHT22,3528,-0.286,36.067,2023-02-08 12:05:30+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,42,144.0,SDS011,3528.0,-0.286,36.067,P1,8.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2334,145,DHT22,3528,-0.286,36.067,2023-02-08 12:08:10+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,42,144.0,SDS011,3528.0,-0.286,36.067,P1,9.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2335,145,DHT22,3528,-0.286,36.067,2023-02-08 12:10:51+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,42,144.0,SDS011,3528.0,-0.286,36.067,P1,10.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2336,145,DHT22,3528,-0.286,36.067,2023-02-08 12:13:30+00:00,temperature,33,145,DHT22,3528,-0.286,36.067,humidity,42,144.0,SDS011,3528.0,-0.286,36.067,P1,9.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2337,145,DHT22,3528,-0.286,36.067,2023-02-08 12:16:10+00:00,temperature,33,145,DHT22,3528,-0.286,36.067,humidity,41,144.0,SDS011,3528.0,-0.286,36.067,P1,33.0,144.0,SDS011,3528.0,-0.286,36.067,P2,11.0
2338,145,DHT22,3528,-0.286,36.067,2023-02-08 12:18:51+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,41,144.0,SDS011,3528.0,-0.286,36.067,P1,10.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2339,145,DHT22,3528,-0.286,36.067,2023-02-08 12:21:31+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,42,144.0,SDS011,3528.0,-0.286,36.067,P1,19.0,144.0,SDS011,3528.0,-0.286,36.067,P2,12.0
2340,145,DHT22,3528,-0.286,36.067,2023-02-08 12:24:11+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,42,144.0,SDS011,3528.0,-0.286,36.067,P1,65.0,144.0,SDS011,3528.0,-0.286,36.067,P2,13.0
2341,145,DHT22,3528,-0.286,36.067,2023-02-08 12:26:51+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,43,144.0,SDS011,3528.0,-0.286,36.067,P1,12.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2342,145,DHT22,3528,-0.286,36.067,2023-02-08 12:29:32+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,43,144.0,SDS011,3528.0,-0.286,36.067,P1,8.0,144.0,SDS011,3528.0,-0.286,36.067,P2,6.0
2343,145,DHT22,3528,-0.286,36.067,2023-02-08 12:32:11+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,42,144.0,SDS011,3528.0,-0.286,36.067,P1,17.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2344,145,DHT22,3528,-0.286,36.067,2023-02-08 12:34:52+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,41,144.0,SDS011,3528.0,-0.286,36.067,P1,8.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2345,145,DHT22,3528,-0.286,36.067,2023-02-08 12:37:32+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,41,144.0,SDS011,3528.0,-0.286,36.067,P1,24.0,144.0,SDS011,3528.0,-0.286,36.067,P2,10.0
2346,145,DHT22,3528,-0.286,36.067,2023-02-08 12:40:12+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,42,144.0,SDS011,3528.0,-0.286,36.067,P1,24.0,144.0,SDS011,3528.0,-0.286,36.067,P2,12.0
2347,145,DHT22,3528,-0.286,36.067,2023-02-08 12:42:52+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,43,144.0,SDS011,3528.0,-0.286,36.067,P1,29.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2348,145,DHT22,3528,-0.286,36.067,2023-02-08 12:45:32+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,41,144.0,SDS011,3528.0,-0.286,36.067,P1,14.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2349,145,DHT22,3528,-0.286,36.067,2023-02-08 12:48:12+00:00,temperature,33,145,DHT22,3528,-0.286,36.067,humidity,41,144.0,SDS011,3528.0,-0.286,36.067,P1,14.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
2350,145,DHT22,3528,-0.286,36.067,2023-02-08 12:50:52+00:00,temperature,33,145,DHT22,3528,-0.286,36.067,humidity,41,144.0,SDS011,3528.0,-0.286,36.067,P1,8.0,144.0,SDS011,3528.0,-0.286,36.067,P2,7.0
2351,145,DHT22,3528,-0.286,36.067,2023-02-08 12:53:32+00:00,temperature,33,145,DHT22,3528,-0.286,36.067,humidity,41,,,,,,,,,,,,,,
2352,145,DHT22,3528,-0.286,36.067,2023-02-08 12:56:12+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,41,144.0,SDS011,3528.0,-0.286,36.067,P1,21.0,144.0,SDS011,3528.0,-0.286,36.067,P2,9.0
2353,145,DHT22,3528,-0.286,36.067,2023-02-08 12:58:53+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,40,144.0,SDS011,3528.0,-0.286,36.067,P1,24.0,144.0,SDS011,3528.0,-0.286,36.067,P2,9.0
2354,145,DHT22,3528,-0.286,36.067,2023-02-08 13:01:33+00:00,temperature,32,145,DHT22,3528,-0.286,36.067,humidity,41,144.0,SDS011,3528.0,-0.286,36.067,P1,25.0,144.0,SDS011,3528.0,-0.286,36.067,P2,10.0
2355,145,DHT22,3528,-0.286,36.067,2023-02-08 13:04:13+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,41,144.0,SDS011,3528.0,-0.286,36.067,P1,10.0,144.0,SDS011,3528.0,-0.286,36.067,P2,9.0
2356,145,DHT22,3528,-0.286,36.067,2023-02-08 13:06:54+00:00,temperature,31,145,DHT22,3528,-0.286,36.067,humidity,42,144.0,SDS011,3528.0,-0.286,36.067,P1,26.0,144.0,SDS011,3528.0,-0.286,36.067,P2,9.0
2357,145,DHT22,3528,-0.286,36.067,2023-02-08 13:09:33+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,43,,,,,,,,,,,,,,
2358,145,DHT22,3528,-0.286,36.067,2023-02-08 13:12:13+00:00,temperature,30,145,DHT22,3528,-0.286,36.067,humidity,42,144.0,SDS011,3528.0,-0.286,36.067,P1,17.0,144.0,SDS011,3528.0,-0.286,36.067,P2,8.0
